classification	n	maf	population_relative_gap	true_angle_deg	replicates	expected_n0	expected_n1	expected_n2	group_count_pass_rate	gap_pass_rate	joint_estimable_rate	joint_estimable_ci_low	joint_estimable_ci_high	null_reference_95	null_exceedance_rate	null_exceedance_ci_low	null_exceedance_ci_high	estimated_angle_q10_deg	estimated_angle_median_deg	estimated_angle_q90_deg	fitted_gap_q10	fitted_gap_median	fitted_gap_q90
EXPLORATORY_NON_EVIDENCE	2000	0.05	0.2	5.0	12	1805.0	190.0	5.000000000000001	0.0	0.8333333333333334	0.0	2.7755575615628914e-17	0.24249400665524085	0.0	0.0	2.7755575615628914e-17	0.24249400665524085	65.62856471459588	78.50460774707668	84.90475458190996	0.09913862478103322	0.15705450935986198	0.3088988188978084
EXPLORATORY_NON_EVIDENCE	2000	0.05	0.2	10.0	12	1805.0	190.0	5.000000000000001	0.0	0.9166666666666666	0.0	2.7755575615628914e-17	0.24249400665524085	0.0	0.0	2.7755575615628914e-17	0.24249400665524085	65.49807743314732	78.62713289290195	84.94467787934572	0.10484238387401837	0.1489999570033597	0.3084151621141421
EXPLORATORY_NON_EVIDENCE	2000	0.05	0.2	20.0	12	1805.0	190.0	5.000000000000001	0.0	0.9166666666666666	0.0	2.7755575615628914e-17	0.24249400665524085	0.0	0.0	2.7755575615628914e-17	0.24249400665524085	65.37591632181147	78.53273810708583	85.10842749729221	0.11809541603958326	0.14685487713932338	0.30889145121196443
EXPLORATORY_NON_EVIDENCE	2000	0.05	0.2	30.0	12	1805.0	190.0	5.000000000000001	0.0	0.8333333333333334	0.0	2.7755575615628914e-17	0.24249400665524085	0.0	0.0	2.7755575615628914e-17	0.24249400665524085	66.99017348734492	77.94316743795201	85.3697616285173	0.0888341541405841	0.15198738808873286	0.3091392206198778
EXPLORATORY_NON_EVIDENCE	2000	0.1	0.05	0.0	12	1620.0	360.0	20.000000000000004	0.0	0.6666666666666666	0.0	2.7755575615628914e-17	0.24249400665524085	0.0	0.0	2.7755575615628914e-17	0.24249400665524085	56.30056793322556	68.53284228391952	80.40747103410295	0.08303594347068051	0.14437202878176392	0.22424385107331596
EXPLORATORY_NON_EVIDENCE	2000	0.1	0.05	5.0	12	1620.0	360.0	20.000000000000004	0.0	0.6666666666666666	0.0	2.7755575615628914e-17	0.24249400665524085	0.0	0.0	2.7755575615628914e-17	0.24249400665524085	56.52646402479844	68.52448790023755	80.50195521522974	0.07847993066887357	0.14437048711598532	0.22443621512002654
EXPLORATORY_NON_EVIDENCE	2000	0.1	0.05	10.0	12	1620.0	360.0	20.000000000000004	0.0	0.6666666666666666	0.0	2.7755575615628914e-17	0.24249400665524085	0.0	0.0	2.7755575615628914e-17	0.24249400665524085	56.85157321722267	68.65656533968365	80.64503118195404	0.07472160742870994	0.14437045603776597	0.22459666211566306
EXPLORATORY_NON_EVIDENCE	2000	0.1	0.05	20.0	12	1620.0	360.0	20.000000000000004	0.0	0.6666666666666666	0.0	2.7755575615628914e-17	0.24249400665524085	0.0	0.0	2.7755575615628914e-17	0.24249400665524085	57.847860248140904	69.47642492139354	81.07192337017798	0.07342571780855513	0.14437490081885396	0.22483136595893927
EXPLORATORY_NON_EVIDENCE	2000	0.1	0.05	30.0	12	1620.0	360.0	20.000000000000004	0.0	0.6666666666666666	0.0	2.7755575615628914e-17	0.24249400665524085	0.0	0.0	2.7755575615628914e-17	0.24249400665524085	59.23386130262426	70.77880815498898	81.23244885369053	0.08338792837466327	0.14438522668418236	0.22496147869308866
EXPLORATORY_NON_EVIDENCE	2000	0.1	0.1	0.0	12	1620.0	360.0	20.000000000000004	0.0	0.6666666666666666	0.0	2.7755575615628914e-17	0.24249400665524085	0.0	0.0	2.7755575615628914e-17	0.24249400665524085	61.6042892298576	66.46860000990313	87.78451506510673	0.04630642797618167	0.14305215181955477	0.35580104076524505
EXPLORATORY_NON_EVIDENCE	2000	0.1	0.1	5.0	12	1620.0	360.0	20.000000000000004	0.0	0.75	0.0	2.7755575615628914e-17	0.24249400665524085	0.0	0.0	2.7755575615628914e-17	0.24249400665524085	62.260659413247765	68.43620837159847	87.70401861519042	0.06310033607872556	0.13860975736917	0.355730013125424
EXPLORATORY_NON_EVIDENCE	2000	0.1	0.1	10.0	12	1620.0	360.0	20.000000000000004	0.0	0.75	0.0	2.7755575615628914e-17	0.24249400665524085	0.0	0.0	2.7755575615628914e-17	0.24249400665524085	62.012537520664026	73.76376632879334	87.696699659863	0.06744103896292447	0.13568650703012405	0.35565250292713363
EXPLORATORY_NON_EVIDENCE	2000	0.1	0.1	20.0	12	1620.0	360.0	20.000000000000004	0.0	0.8333333333333334	0.0	2.7755575615628914e-17	0.24249400665524085	0.0	0.0	2.7755575615628914e-17	0.24249400665524085	60.54349841587892	77.37638788527858	88.57640822417683	0.06941376504742533	0.14387337559723917	0.346036399837513
EXPLORATORY_NON_EVIDENCE	2000	0.1	0.1	30.0	12	1620.0	360.0	20.000000000000004	0.0	0.75	0.0	2.7755575615628914e-17	0.24249400665524085	0.0	0.0	2.7755575615628914e-17	0.24249400665524085	60.001056755109765	78.7485823560477	89.50702441548718	0.06921915199626703	0.15033092000737705	0.31638567293054165
EXPLORATORY_NON_EVIDENCE	2000	0.1	0.2	0.0	12	1620.0	360.0	20.000000000000004	0.0	1.0	0.0	2.7755575615628914e-17	0.24249400665524085	0.0	0.0	2.7755575615628914e-17	0.24249400665524085	62.995967466574896	80.91594999331075	85.75646180778999	0.12567513622867613	0.18364752004931714	0.258945927104813
EXPLORATORY_NON_EVIDENCE	2000	0.1	0.2	5.0	12	1620.0	360.0	20.000000000000004	0.0	1.0	0.0	2.7755575615628914e-17	0.24249400665524085	0.0	0.0	2.7755575615628914e-17	0.24249400665524085	62.78226507068037	81.74367274779769	86.01431535378842	0.12586926776234095	0.18438384773245553	0.2701820732849822
EXPLORATORY_NON_EVIDENCE	2000	0.1	0.2	10.0	12	1620.0	360.0	20.000000000000004	0.0	0.9166666666666666	0.0	2.7755575615628914e-17	0.24249400665524085	0.0	0.0	2.7755575615628914e-17	0.24249400665524085	62.5853496946519	83.04880654999215	86.13031945169354	0.12658939218870838	0.18493632892177897	0.27976983005229167
EXPLORATORY_NON_EVIDENCE	2000	0.1	0.2	20.0	12	1620.0	360.0	20.000000000000004	0.0	1.0	0.0	2.7755575615628914e-17	0.24249400665524085	0.0	0.0	2.7755575615628914e-17	0.24249400665524085	62.224520012364486	83.20195503528285	88.04474064037625	0.12716535534893583	0.18557533369446502	0.27756114294489087
EXPLORATORY_NON_EVIDENCE	2000	0.1	0.2	30.0	12	1620.0	360.0	20.000000000000004	0.0	1.0	0.0	2.7755575615628914e-17	0.24249400665524085	0.0	0.0	2.7755575615628914e-17	0.24249400665524085	61.87891367756493	83.46354748434734	88.31750093987081	0.13785889855415304	0.17426461339529686	0.2723341607705748
EXPLORATORY_NON_EVIDENCE	2000	0.2	0.05	0.0	12	1280.0000000000002	640.0	80.00000000000001	1.0	0.75	0.75	0.46769466506643426	0.9110583316059453	0.4537411294087232	0.0	2.7755575615628914e-17	0.24249400665524085	57.154960159110786	76.73105635066304	85.51334210603196	0.03963850483820981	0.14512042098763728	0.24879006281193414
EXPLORATORY_NON_EVIDENCE	2000	0.2	0.05	5.0	12	1280.0000000000002	640.0	80.00000000000001	1.0	0.75	0.75	0.46769466506643426	0.9110583316059453	0.4537411294087232	0.08333333333333333	0.014865094404917095	0.35387991114111694	57.5708181840366	77.2285021818692	85.52990264405933	0.03897935748077641	0.1434315063153202	0.24928260079110934
EXPLORATORY_NON_EVIDENCE	2000	0.2	0.05	10.0	12	1280.0000000000002	640.0	80.00000000000001	1.0	0.75	0.75	0.46769466506643426	0.9110583316059453	0.4537411294087232	0.08333333333333333	0.014865094404917095	0.35387991114111694	57.96530746252876	77.61518364584731	86.15620825864451	0.039060977890263505	0.14389862094360545	0.24977443074031314
EXPLORATORY_NON_EVIDENCE	2000	0.2	0.05	20.0	12	1280.0000000000002	640.0	80.00000000000001	1.0	0.5833333333333334	0.5833333333333334	0.31951131254954973	0.8067396863412435	0.4537411294087232	0.0	2.7755575615628914e-17	0.24249400665524085	57.96952575276015	77.39253589029194	87.50076510626643	0.032513854954059	0.14491938739081023	0.2365570249061999
EXPLORATORY_NON_EVIDENCE	2000	0.2	0.05	30.0	12	1280.0000000000002	640.0	80.00000000000001	1.0	0.5833333333333334	0.5833333333333334	0.31951131254954973	0.8067396863412435	0.4537411294087232	0.0	2.7755575615628914e-17	0.24249400665524085	58.138143672896895	76.88953413348992	88.0999648901877	0.021494961367472306	0.14612295106307016	0.24348841293334686
EXPLORATORY_NON_EVIDENCE	2000	0.2	0.1	0.0	12	1280.0000000000002	640.0	80.00000000000001	1.0	0.5833333333333334	0.5833333333333334	0.31951131254954973	0.8067396863412435	0.5362553579977671	0.0	2.7755575615628914e-17	0.24249400665524085	71.03421073170557	82.1921501571587	85.71067716748735	0.06452180367918485	0.11821259398086895	0.2798595085653048
EXPLORATORY_NON_EVIDENCE	2000	0.2	0.1	5.0	12	1280.0000000000002	640.0	80.00000000000001	1.0	0.6666666666666666	0.6666666666666666	0.39062208887279953	0.8618799089087867	0.5362553579977671	0.08333333333333333	0.014865094404917095	0.35387991114111694	70.50085738407749	81.39374160409912	86.09779786037687	0.06420738607934323	0.11439719199378993	0.27987317236940007
EXPLORATORY_NON_EVIDENCE	2000	0.2	0.1	10.0	12	1280.0000000000002	640.0	80.00000000000001	1.0	0.6666666666666666	0.6666666666666666	0.39062208887279953	0.8618799089087867	0.5362553579977671	0.08333333333333333	0.014865094404917095	0.35387991114111694	70.05325204555224	81.50278102424791	86.1917000658178	0.07157117207216489	0.12139689163422794	0.2798865143816195
EXPLORATORY_NON_EVIDENCE	2000	0.2	0.1	20.0	12	1280.0000000000002	640.0	80.00000000000001	1.0	0.75	0.75	0.46769466506643426	0.9110583316059453	0.5362553579977671	0.25	0.08894166839405471	0.5323053349335657	69.57302351016251	81.80806083027178	86.16575466035111	0.053249188047817045	0.11601739994985244	0.27991184381248424
EXPLORATORY_NON_EVIDENCE	2000	0.2	0.1	30.0	12	1280.0000000000002	640.0	80.00000000000001	1.0	0.6666666666666666	0.6666666666666666	0.39062208887279953	0.8618799089087867	0.5362553579977671	0.25	0.08894166839405471	0.5323053349335657	70.8125866346597	76.80083740284542	86.87013392392141	0.028939560005593657	0.12977213844779273	0.26616043900643543
EXPLORATORY_NON_EVIDENCE	2000	0.2	0.2	0.0	12	1280.0000000000002	640.0	80.00000000000001	1.0	1.0	1.0	0.7575059933447592	1.0	0.5568218918686233	0.0	2.7755575615628914e-17	0.24249400665524085	52.47315482034123	74.36869131586276	84.28436169490918	0.11384532647998988	0.20384919607394164	0.32185513989512515
EXPLORATORY_NON_EVIDENCE	2000	0.2	0.2	5.0	12	1280.0000000000002	640.0	80.00000000000001	1.0	1.0	1.0	0.7575059933447592	1.0	0.5568218918686233	0.0	2.7755575615628914e-17	0.24249400665524085	52.989884405087786	74.61816143408504	84.15859628499885	0.11390486314798245	0.20413369722702665	0.32236993867209884
EXPLORATORY_NON_EVIDENCE	2000	0.2	0.2	10.0	12	1280.0000000000002	640.0	80.00000000000001	1.0	1.0	1.0	0.7575059933447592	1.0	0.5568218918686233	0.0	2.7755575615628914e-17	0.24249400665524085	53.673378862439414	74.97876905045388	84.09399454189511	0.1139652606793963	0.20440423407571884	0.32036962261992685
EXPLORATORY_NON_EVIDENCE	2000	0.2	0.2	20.0	12	1280.0000000000002	640.0	80.00000000000001	1.0	1.0	1.0	0.7575059933447592	1.0	0.5568218918686233	0.0	2.7755575615628914e-17	0.24249400665524085	55.467423560955524	75.93767618404698	84.12994901744571	0.11408682020549778	0.2048846503681383	0.29514309621995577
EXPLORATORY_NON_EVIDENCE	2000	0.2	0.2	30.0	12	1280.0000000000002	640.0	80.00000000000001	1.0	1.0	1.0	0.7575059933447592	1.0	0.5568218918686233	0.08333333333333333	0.014865094404917095	0.35387991114111694	57.39359862512741	77.04310832928891	84.36248345032466	0.11420633161113217	0.20521710648221303	0.29143930354621944
EXPLORATORY_NON_EVIDENCE	2000	0.4	0.05	0.0	12	720.0	960.0	320.00000000000006	1.0	0.6666666666666666	0.6666666666666666	0.39062208887279953	0.8618799089087867	0.43117611264447825	0.0	2.7755575615628914e-17	0.24249400665524085	60.84756902099029	73.03859630245833	82.08604473738541	0.055908528330113554	0.17189759292621426	0.2942377312365574
EXPLORATORY_NON_EVIDENCE	2000	0.4	0.05	5.0	12	720.0	960.0	320.00000000000006	1.0	0.6666666666666666	0.6666666666666666	0.39062208887279953	0.8618799089087867	0.43117611264447825	0.0	2.7755575615628914e-17	0.24249400665524085	60.44095238427324	73.07274551556107	81.7555574577763	0.055901170328078245	0.1893470529037104	0.29431226382091236
EXPLORATORY_NON_EVIDENCE	2000	0.4	0.05	10.0	12	720.0	960.0	320.00000000000006	1.0	0.6666666666666666	0.6666666666666666	0.39062208887279953	0.8618799089087867	0.43117611264447825	0.08333333333333333	0.014865094404917095	0.35387991114111694	60.1566121199245	73.14188976693893	82.03043551898413	0.05589169971204748	0.20358969804119958	0.2943909263900246
EXPLORATORY_NON_EVIDENCE	2000	0.4	0.05	20.0	12	720.0	960.0	320.00000000000006	1.0	0.6666666666666666	0.6666666666666666	0.39062208887279953	0.8618799089087867	0.43117611264447825	0.16666666666666666	0.04696514218385378	0.4480308622529734	59.90070300907356	73.40782504311355	83.68007186592543	0.04340516937420139	0.21842322984770296	0.2945660801999436
EXPLORATORY_NON_EVIDENCE	2000	0.4	0.05	30.0	12	720.0	960.0	320.00000000000006	1.0	0.6666666666666666	0.6666666666666666	0.39062208887279953	0.8618799089087867	0.43117611264447825	0.16666666666666666	0.04696514218385378	0.4480308622529734	60.28294650175497	73.90455099236995	87.64932290313904	0.04336562661119408	0.2207163147007772	0.29723690430332905
EXPLORATORY_NON_EVIDENCE	2000	0.4	0.1	0.0	12	720.0	960.0	320.00000000000006	1.0	0.75	0.75	0.46769466506643426	0.9110583316059453	0.4927942104086475	0.0	2.7755575615628914e-17	0.24249400665524085	49.997442440115535	66.20676146251992	84.72524024499208	0.08513261605648033	0.18000207886441372	0.333384319400032
EXPLORATORY_NON_EVIDENCE	2000	0.4	0.1	5.0	12	720.0	960.0	320.00000000000006	1.0	0.75	0.75	0.46769466506643426	0.9110583316059453	0.4927942104086475	0.08333333333333333	0.014865094404917095	0.35387991114111694	50.389882313865215	66.58908382461202	85.07878009166066	0.08585769840161502	0.17997941900621836	0.33345327026246097
EXPLORATORY_NON_EVIDENCE	2000	0.4	0.1	10.0	12	720.0	960.0	320.00000000000006	1.0	0.75	0.75	0.46769466506643426	0.9110583316059453	0.4927942104086475	0.08333333333333333	0.014865094404917095	0.35387991114111694	50.49325308082911	67.01499926828761	85.49111952437423	0.08644489860848528	0.17995531232282902	0.33352382481223375
EXPLORATORY_NON_EVIDENCE	2000	0.4	0.1	20.0	12	720.0	960.0	320.00000000000006	1.0	0.75	0.75	0.46769466506643426	0.9110583316059453	0.4927942104086475	0.08333333333333333	0.014865094404917095	0.35387991114111694	51.07909549721311	72.40447591030077	86.49951446905732	0.08724618018487063	0.17839964322169982	0.3336676926244467
EXPLORATORY_NON_EVIDENCE	2000	0.4	0.1	30.0	12	720.0	960.0	320.00000000000006	1.0	0.75	0.75	0.46769466506643426	0.9110583316059453	0.4927942104086475	0.08333333333333333	0.014865094404917095	0.35387991114111694	52.497047224918575	74.06082682609554	85.80409997623165	0.08760966474582457	0.17492260669277998	0.3339685136118027
EXPLORATORY_NON_EVIDENCE	2000	0.4	0.2	0.0	12	720.0	960.0	320.00000000000006	1.0	0.75	0.75	0.46769466506643426	0.9110583316059453	0.40380869951059273	0.0	2.7755575615628914e-17	0.24249400665524085	51.26573122580641	73.56529409492448	84.6644837211732	0.08865813579942912	0.19037261660695887	0.3366757707677255
EXPLORATORY_NON_EVIDENCE	2000	0.4	0.2	5.0	12	720.0	960.0	320.00000000000006	1.0	0.75	0.75	0.46769466506643426	0.9110583316059453	0.40380869951059273	0.08333333333333333	0.014865094404917095	0.35387991114111694	51.301341138589734	73.80779301114771	84.67663216318851	0.08856051922130691	0.18912826347986936	0.33663016342063373
EXPLORATORY_NON_EVIDENCE	2000	0.4	0.2	10.0	12	720.0	960.0	320.00000000000006	1.0	0.8333333333333334	0.8333333333333334	0.5519691377470266	0.9530348578161463	0.40380869951059273	0.08333333333333333	0.014865094404917095	0.35387991114111694	51.52787781555252	74.03456648418867	85.17791005367128	0.09129539284555857	0.1880151947351324	0.33644868414691365
EXPLORATORY_NON_EVIDENCE	2000	0.4	0.2	20.0	12	720.0	960.0	320.00000000000006	1.0	0.9166666666666666	0.9166666666666666	0.646120088858883	0.9851349055950829	0.40380869951059273	0.16666666666666666	0.04696514218385378	0.4480308622529734	51.77296961883524	74.47464060860928	87.1285620513799	0.11411787190729845	0.19341641485651	0.32146630132026516
EXPLORATORY_NON_EVIDENCE	2000	0.4	0.2	30.0	12	720.0	960.0	320.00000000000006	1.0	0.9166666666666666	0.9166666666666666	0.646120088858883	0.9851349055950829	0.40380869951059273	0.5	0.2537815976337061	0.7462184023662939	52.87467498248417	74.8936948993776	87.23829676014816	0.13115410510584938	0.19598114373276532	0.30010456056723245
EXPLORATORY_NON_EVIDENCE	10000	0.05	0.05	0.0	12	9025.0	950.0	25.000000000000004	0.0	0.3333333333333333	0.0	2.7755575615628914e-17	0.24249400665524085	0.0	0.0	2.7755575615628914e-17	0.24249400665524085	35.95554602385783	55.55796809008811	84.92461396461321	0.06366751645925509	0.08808582850321686	0.17715796282615232
EXPLORATORY_NON_EVIDENCE	10000	0.05	0.05	5.0	12	9025.0	950.0	25.000000000000004	0.0	0.3333333333333333	0.0	2.7755575615628914e-17	0.24249400665524085	0.0	0.0	2.7755575615628914e-17	0.24249400665524085	34.43719022402828	55.99898924530628	85.07667480827598	0.06367601533593849	0.08812503487390115	0.1771461474640833
EXPLORATORY_NON_EVIDENCE	10000	0.05	0.05	10.0	12	9025.0	950.0	25.000000000000004	0.0	0.3333333333333333	0.0	2.7755575615628914e-17	0.24249400665524085	0.0	0.0	2.7755575615628914e-17	0.24249400665524085	33.20691217911878	56.71528058695107	85.2498712605224	0.0636856548909064	0.08891043329243387	0.17713494084025752
EXPLORATORY_NON_EVIDENCE	10000	0.05	0.05	20.0	12	9025.0	950.0	25.000000000000004	0.0	0.3333333333333333	0.0	2.7755575615628914e-17	0.24249400665524085	0.0	0.0	2.7755575615628914e-17	0.24249400665524085	31.60432585267822	55.142623845516944	85.667762654852	0.06370810940037383	0.09011160710714253	0.17711469169100727
EXPLORATORY_NON_EVIDENCE	10000	0.05	0.05	30.0	12	9025.0	950.0	25.000000000000004	0.0	0.3333333333333333	0.0	2.7755575615628914e-17	0.24249400665524085	0.0	0.0	2.7755575615628914e-17	0.24249400665524085	34.10339759108111	56.66189331728425	86.20331318551763	0.06373431474721288	0.09071441276373268	0.177097836154947
EXPLORATORY_NON_EVIDENCE	10000	0.05	0.1	0.0	12	9025.0	950.0	25.000000000000004	0.0	0.6666666666666666	0.0	2.7755575615628914e-17	0.24249400665524085	0.0	0.0	2.7755575615628914e-17	0.24249400665524085	40.06755531601886	59.874080243487285	78.76851221245344	0.06617931678469821	0.12757174695577525	0.176673818684147
EXPLORATORY_NON_EVIDENCE	10000	0.05	0.1	5.0	12	9025.0	950.0	25.000000000000004	0.0	0.6666666666666666	0.0	2.7755575615628914e-17	0.24249400665524085	0.0	0.0	2.7755575615628914e-17	0.24249400665524085	39.71945738880509	59.64141983353937	78.82548771963141	0.05935122378413126	0.12758648815855514	0.17668430021235298
EXPLORATORY_NON_EVIDENCE	10000	0.05	0.1	10.0	12	9025.0	950.0	25.000000000000004	0.0	0.6666666666666666	0.0	2.7755575615628914e-17	0.24249400665524085	0.0	0.0	2.7755575615628914e-17	0.24249400665524085	39.515316330596924	59.52079561278542	78.86700698707733	0.05813182886885915	0.12759859002238638	0.17669542900079405
EXPLORATORY_NON_EVIDENCE	10000	0.05	0.1	20.0	12	9025.0	950.0	25.000000000000004	0.0	0.6666666666666666	0.0	2.7755575615628914e-17	0.24249400665524085	0.0	0.0	2.7755575615628914e-17	0.24249400665524085	39.52339250811466	59.63719491028386	84.2353153573183	0.06452088766637558	0.12761455204000477	0.1767193125363314
EXPLORATORY_NON_EVIDENCE	10000	0.05	0.1	30.0	12	9025.0	950.0	25.000000000000004	0.0	0.6666666666666666	0.0	2.7755575615628914e-17	0.24249400665524085	0.0	0.0	2.7755575615628914e-17	0.24249400665524085	40.01846243894902	61.252043531304196	84.19774843620878	0.06828926684718425	0.12761916530555928	0.17674479760110556
EXPLORATORY_NON_EVIDENCE	10000	0.05	0.2	0.0	12	9025.0	950.0	25.000000000000004	0.0	0.6666666666666666	0.0	2.7755575615628914e-17	0.24249400665524085	0.0	0.0	2.7755575615628914e-17	0.24249400665524085	30.221736351516686	48.06283601681374	76.93321335800503	0.06558262390869497	0.1850122141413753	0.27249683067288927
EXPLORATORY_NON_EVIDENCE	10000	0.05	0.2	5.0	12	9025.0	950.0	25.000000000000004	0.0	0.6666666666666666	0.0	2.7755575615628914e-17	0.24249400665524085	0.0	0.0	2.7755575615628914e-17	0.24249400665524085	30.464928353920524	49.26488023967928	77.5495279172362	0.07364753886720961	0.18479468641841934	0.2739536964706949
EXPLORATORY_NON_EVIDENCE	10000	0.05	0.2	10.0	12	9025.0	950.0	25.000000000000004	0.0	0.6666666666666666	0.0	2.7755575615628914e-17	0.24249400665524085	0.0	0.0	2.7755575615628914e-17	0.24249400665524085	30.771463339710497	49.41573443215893	78.4289807417379	0.07771788280124109	0.16770084670365218	0.2618708908901852
EXPLORATORY_NON_EVIDENCE	10000	0.05	0.2	20.0	12	9025.0	950.0	25.000000000000004	0.0	0.6666666666666666	0.0	2.7755575615628914e-17	0.24249400665524085	0.0	0.0	2.7755575615628914e-17	0.24249400665524085	32.70777444276424	51.90338452420962	80.89795622594086	0.05454253222282058	0.1710085398309309	0.2614467596919428
EXPLORATORY_NON_EVIDENCE	10000	0.05	0.2	30.0	12	9025.0	950.0	25.000000000000004	0.0	0.6666666666666666	0.0	2.7755575615628914e-17	0.24249400665524085	0.0	0.0	2.7755575615628914e-17	0.24249400665524085	34.84239959688139	58.98640267924118	84.0647333816852	0.055884316889356335	0.1713630291551619	0.2608630743602896
EXPLORATORY_NON_EVIDENCE	10000	0.1	0.05	0.0	12	8100.000000000001	1800.0	100.00000000000001	1.0	0.5	0.5	0.2537815976337061	0.7462184023662939	0.3438132856936898	0.0	2.7755575615628914e-17	0.24249400665524085	36.08511008328292	58.16214297477837	84.55025544264144	0.022037985553212625	0.09469261261361137	0.11892074735811826
EXPLORATORY_NON_EVIDENCE	10000	0.1	0.05	5.0	12	8100.000000000001	1800.0	100.00000000000001	1.0	0.5	0.5	0.2537815976337061	0.7462184023662939	0.3438132856936898	0.0	2.7755575615628914e-17	0.24249400665524085	35.325495197974234	53.817032942677514	84.57474943410287	0.019911658387146768	0.09189957520508515	0.1184911794888801
EXPLORATORY_NON_EVIDENCE	10000	0.1	0.05	10.0	12	8100.000000000001	1800.0	100.00000000000001	1.0	0.5	0.5	0.2537815976337061	0.7462184023662939	0.3438132856936898	0.08333333333333333	0.014865094404917095	0.35387991114111694	34.55312319015134	53.842582254561634	84.58998248295553	0.025746237710706884	0.08968612157882994	0.11809196386313472
EXPLORATORY_NON_EVIDENCE	10000	0.1	0.05	20.0	12	8100.000000000001	1800.0	100.00000000000001	1.0	0.5	0.5	0.2537815976337061	0.7462184023662939	0.3438132856936898	0.16666666666666666	0.04696514218385378	0.4480308622529734	33.86218727314639	54.45114475690371	83.80530953744594	0.02573653504636466	0.09905907247800116	0.1174323224963179
EXPLORATORY_NON_EVIDENCE	10000	0.1	0.05	30.0	12	8100.000000000001	1800.0	100.00000000000001	1.0	0.5833333333333334	0.5833333333333334	0.31951131254954973	0.8067396863412435	0.3438132856936898	0.3333333333333333	0.13812009109121315	0.6093779111272004	34.08986305572088	56.65497324628876	81.01488528361755	0.02572505513546528	0.10619359991876118	0.15067587507319857
EXPLORATORY_NON_EVIDENCE	10000	0.1	0.1	0.0	12	8100.000000000001	1800.0	100.00000000000001	1.0	0.3333333333333333	0.3333333333333333	0.13812009109121315	0.6093779111272004	0.34504653644500566	0.0	2.7755575615628914e-17	0.24249400665524085	37.193089220176056	55.58717335407523	76.88596886487213	0.028762428612770816	0.0626263757840892	0.16109832730525245
EXPLORATORY_NON_EVIDENCE	10000	0.1	0.1	5.0	12	8100.000000000001	1800.0	100.00000000000001	1.0	0.3333333333333333	0.3333333333333333	0.13812009109121315	0.6093779111272004	0.34504653644500566	0.0	2.7755575615628914e-17	0.24249400665524085	37.59339533060052	54.48316202616231	77.17748449571064	0.028741901875559278	0.0626129909148163	0.16117776453264335
EXPLORATORY_NON_EVIDENCE	10000	0.1	0.1	10.0	12	8100.000000000001	1800.0	100.00000000000001	1.0	0.3333333333333333	0.3333333333333333	0.13812009109121315	0.6093779111272004	0.34504653644500566	0.0	2.7755575615628914e-17	0.24249400665524085	41.18574721177867	53.77023877164832	77.51092790088286	0.028722969860660946	0.06478215254231262	0.16049249189861897
EXPLORATORY_NON_EVIDENCE	10000	0.1	0.1	20.0	12	8100.000000000001	1800.0	100.00000000000001	1.0	0.3333333333333333	0.3333333333333333	0.13812009109121315	0.6093779111272004	0.34504653644500566	0.08333333333333333	0.014865094404917095	0.35387991114111694	42.03083618381716	53.49495311813513	78.52781115338941	0.028690444562427624	0.07549443084794749	0.16091212898554086
EXPLORATORY_NON_EVIDENCE	10000	0.1	0.1	30.0	12	8100.000000000001	1800.0	100.00000000000001	1.0	0.3333333333333333	0.3333333333333333	0.13812009109121315	0.6093779111272004	0.34504653644500566	0.08333333333333333	0.014865094404917095	0.35387991114111694	42.48890686167527	55.656714825978256	79.6779565196812	0.02866582694224548	0.07777599925487885	0.1641773624078122
EXPLORATORY_NON_EVIDENCE	10000	0.1	0.2	0.0	12	8100.000000000001	1800.0	100.00000000000001	1.0	0.8333333333333334	0.8333333333333334	0.5519691377470266	0.9530348578161463	0.39916592803168544	0.0	2.7755575615628914e-17	0.24249400665524085	32.92985646418369	45.26493174534925	84.33238118752001	0.05654365023953117	0.2311898913117062	0.29838911950700087
EXPLORATORY_NON_EVIDENCE	10000	0.1	0.2	5.0	12	8100.000000000001	1800.0	100.00000000000001	1.0	0.8333333333333334	0.8333333333333334	0.5519691377470266	0.9530348578161463	0.39916592803168544	0.0	2.7755575615628914e-17	0.24249400665524085	32.36328776374707	46.29271207138274	82.70554328614479	0.05679801000879883	0.2308203177786801	0.29841506067638235
EXPLORATORY_NON_EVIDENCE	10000	0.1	0.2	10.0	12	8100.000000000001	1800.0	100.00000000000001	1.0	0.8333333333333334	0.8333333333333334	0.5519691377470266	0.9530348578161463	0.39916592803168544	0.0	2.7755575615628914e-17	0.24249400665524085	32.26591972889648	47.53067573349256	81.88840431220817	0.0574961471270566	0.2307710368409193	0.2984395143490045
EXPLORATORY_NON_EVIDENCE	10000	0.1	0.2	20.0	12	8100.000000000001	1800.0	100.00000000000001	1.0	0.8333333333333334	0.8333333333333334	0.5519691377470266	0.9530348578161463	0.39916592803168544	0.0	2.7755575615628914e-17	0.24249400665524085	31.89525384337361	49.20527312984488	78.49489251354694	0.06115078626582914	0.2316470226130558	0.2984832696956027
EXPLORATORY_NON_EVIDENCE	10000	0.1	0.2	30.0	12	8100.000000000001	1800.0	100.00000000000001	1.0	0.8333333333333334	0.8333333333333334	0.5519691377470266	0.9530348578161463	0.39916592803168544	0.0	2.7755575615628914e-17	0.24249400665524085	32.649919862759056	51.502425102894456	74.10470799496763	0.0674567814300256	0.20994231369130378	0.298519114863199
